uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,produto,classificao_produto,id_produto,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,2,VAREJO,6.46
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,INHAME,NÃO INFORMADO,5528,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.5
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,LEITE DE VACA,IN NATURA,6542,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.62
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,2,VAREJO,5.58
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,2,VAREJO,45.69
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,MILHO,EM GRÃOS,4742,NORTE,2026,2,ATACADO,1.27
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,MILHO,EM GRÃOS,4742,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.09
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,OLEO DE SOJA,REFINADO,11871,NORTE,2026,2,VAREJO,8.89
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.53
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,PAO,FRANCÊS,11161,NORTE,2026,2,VAREJO,15.28
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.46
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,SOJA,EM GRÃOS,4744,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.79
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,TOMATE,NÃO INFORMADO,4667,NORTE,2026,2,VAREJO,7.18
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,ABACAXI,PÉROLA,6320,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.59
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,ACAI,FRUTO,8623,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.2
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,ACUCAR,CRISTAL,4218,NORTE,2026,3,VAREJO,3.25
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,3,VAREJO,3.86
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BANANA,PRATA,4629,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,6.3
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BANANA,NANICA,4627,NORTE,2026,3,VAREJO,7.73
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BANANA,PRATA,4629,NORTE,2026,3,VAREJO,0.95
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BANANA,PRATA,4629,NORTE,2026,3,VAREJO,9.47
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BANANA,NANICA,4627,NORTE,2026,3,VAREJO,1.16
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.19
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,11.07
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,3,VAREJO,70.96
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CARA,NÃO INFORMADO,5526,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,3.0
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,3,VAREJO,34.11
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,3,VAREJO,38.25
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,3,VAREJO,37.25
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.98
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,3,VAREJO,6.35
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,3,VAREJO,7.41
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,FEIJAO,COMUM CORES,8778,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.63
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,INHAME,NÃO INFORMADO,5528,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.29
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,LEITE DE VACA,IN NATURA,6542,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.43
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,3,VAREJO,5.81
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,3,VAREJO,45.25
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.08
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,3,ATACADO,1.28
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2026,3,VAREJO,8.93
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.6
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,PAO,FRANCÊS,11161,NORTE,2026,3,VAREJO,15.28
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.48
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,SOJA,EM GRÃOS,4744,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.79
RO,2026-03,1619.9556451612902,2155.5,1349.5,4,124,TOMATE,NÃO INFORMADO,4667,NORTE,2026,3,VAREJO,8.35
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,ABACAXI,PÉROLA,6320,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,4.76
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,ACAI,FRUTO,8623,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,4.29
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,ACUCAR,CRISTAL,4218,NORTE,2026,4,VAREJO,3.05
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,4,VAREJO,4.17
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BANANA,PRATA,4629,NORTE,2026,4,VAREJO,1.01
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BANANA,PRATA,4629,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,6.88
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BANANA,PRATA,4629,NORTE,2026,4,VAREJO,10.12
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BANANA,NANICA,4627,NORTE,2026,4,VAREJO,7.91
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BANANA,NANICA,4627,NORTE,2026,4,VAREJO,1.19
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.58
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,12.36
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,4,VAREJO,69.22
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CARA,NÃO INFORMADO,5526,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.0
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,4,VAREJO,38.74
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,4,VAREJO,37.56
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,4,VAREJO,34.67
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.35
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,4,VAREJO,6.32
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,FEIJAO,COMUM CORES,8778,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.34
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,4,VAREJO,7.68
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,INHAME,NÃO INFORMADO,5528,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.62
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,4,VAREJO,6.49
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,LEITE DE VACA,IN NATURA,6542,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.43
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,4,VAREJO,46.34
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2026,4,ATACADO,1.29
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.08
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2026,4,VAREJO,9.03
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.63
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,PAO,FRANCÊS,11161,NORTE,2026,4,VAREJO,15.34
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.48
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,SOJA,EM GRÃOS,4744,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.8
RO,2026-04,1698.1708333333333,2216.0,1402.0,4,120,TOMATE,NÃO INFORMADO,4667,NORTE,2026,4,VAREJO,10.19
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,ABACAXI,PÉROLA,6320,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,4.5
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,ACAI,FRUTO,8623,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.06
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2026,5,VAREJO,2.96
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,5,VAREJO,4.37
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BANANA,PRATA,4629,NORTE,2026,5,VAREJO,0.78
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BANANA,PRATA,4629,NORTE,2026,5,VAREJO,9.4
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BANANA,NANICA,4627,NORTE,2026,5,VAREJO,0.6
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BANANA,PRATA,4629,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,6.56
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BANANA,NANICA,4627,NORTE,2026,5,VAREJO,7.23
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BATATA,NÃO INFORMADO,5521,NORTE,2026,5,VAREJO,7.52
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.49
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,14.28
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,5,VAREJO,66.62
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CARA,NÃO INFORMADO,5526,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.57
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,5,VAREJO,40.66
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,5,VAREJO,37.36
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,5,VAREJO,41.22
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.83
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,5,VAREJO,6.42
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,FARINHA DE TRIGO,NÃO INFORMADO,4455,NORTE,2026,5,VAREJO,4.71
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,FEIJAO,COMUM CORES,8778,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,6.19
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,5,VAREJO,8.02
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,INHAME,NÃO INFORMADO,5528,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.8
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,LEITE DE VACA,IN NATURA,6542,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.59
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,5,VAREJO,6.71
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,5,VAREJO,47.56
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.05
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,5,ATACADO,1.18
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2026,5,VAREJO,8.69
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.62
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,PAO,FRANCÊS,11161,NORTE,2026,5,VAREJO,15.74
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.48
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,SOJA,EM GRÃOS,4744,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.91
RO,2026-05,1557.6693548387098,2204.0,1084.0,4,124,TOMATE,NÃO INFORMADO,4667,NORTE,2026,5,VAREJO,11.9
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,ABACAXI,PÉROLA,6320,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.54
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,ACAI,FRUTO,8623,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.91
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,8,VAREJO,4.6
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,BANANA,PRATA,4629,NORTE,2026,8,VAREJO,9.7
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,BANANA,NANICA,4627,NORTE,2026,8,VAREJO,8.28
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,BANANA,PRATA,4629,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.17
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,BATATA,NÃO INFORMADO,5521,NORTE,2026,8,VAREJO,5.98
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,8.72
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,20.41
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,CARA,NÃO INFORMADO,5526,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.08
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,7.39
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,8,VAREJO,6.5
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,FARINHA DE TRIGO,NÃO INFORMADO,4455,NORTE,2026,8,VAREJO,4.71
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,8,VAREJO,8.47
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,FEIJAO,COMUM CORES,8778,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,10.0
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,INHAME,NÃO INFORMADO,5528,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.07
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,LEITE DE VACA,IN NATURA,6542,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.9
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,MILHO,EM GRÃOS,4742,NORTE,2026,8,ATACADO,1.13
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,MILHO,EM GRÃOS,4742,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.86
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.56
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.65
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,SOJA,EM GRÃOS,4744,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.77
RO,2026-08,1365.9447115384614,4938.0,249.0,17,208,TOMATE,NÃO INFORMADO,4667,NORTE,2026,8,VAREJO,9.02
RR,2025-09,449.5416666666667,841.5,173.5,4,120,ABACAXI,IMPERIAL,14887,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,6.39
RR,2025-09,449.5416666666667,841.5,173.5,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,9,VAREJO,4.01
RR,2025-09,449.5416666666667,841.5,173.5,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,9,ATACADO,3.72
RR,2025-09,449.5416666666667,841.5,173.5,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,9,ATACADO,3.77
RR,2025-09,449.5416666666667,841.5,173.5,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,9,VAREJO,5.27
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BANANA,PRATA,4629,NORTE,2025,9,VAREJO,0.85
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BANANA,NANICA,4627,NORTE,2025,9,VAREJO,1.37
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BANANA,NANICA,4627,NORTE,2025,9,VAREJO,9.12
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BANANA,PRATA,4629,NORTE,2025,9,VAREJO,8.52
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BANANA,PRATA,4629,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.16
RR,2025-09,449.5416666666667,841.5,173.5,4,120,BURITI,FRUTO,11117,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.63
RR,2025-09,449.5416666666667,841.5,173.5,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,9,ATACADO,55.56
RR,2025-09,449.5416666666667,841.5,173.5,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,9,VAREJO,71.97
RR,2025-09,449.5416666666667,841.5,173.5,4,120,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2025,9,VAREJO,44.74
RR,2025-09,449.5416666666667,841.5,173.5,4,120,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2025,9,VAREJO,40.49
RR,2025-09,449.5416666666667,841.5,173.5,4,120,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2025,9,VAREJO,43.49
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FARINHA DE MANDIOCA,D'ÁGUA AMARELA,15346,NORTE,2025,9,VAREJO,9.74
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FARINHA DE MANDIOCA,MÉDIA TIPO 1 D'ÁGUA,11920,NORTE,2025,9,ATACADO,11.63
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FARINHA DE MANDIOCA,GROSSA(O) D'ÁGUA,12274,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,9.44
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FARINHA DE MANDIOCA,MÉDIA TIPO 1 SECA,11174,NORTE,2025,9,ATACADO,19.7
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FARINHA DE TRIGO,SEM FERMENTO,14895,NORTE,2025,9,ATACADO,3.99
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,9,VAREJO,6.94
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,9,ATACADO,8.09
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FLOCOS DE MILHO,PRE-COZIDO,5390,NORTE,2025,9,ATACADO,4.9
RR,2025-09,449.5416666666667,841.5,173.5,4,120,FLOCOS DE MILHO,FLOCÃO,11241,NORTE,2025,9,ATACADO,6.18
RR,2025-09,449.5416666666667,841.5,173.5,4,120,LEITE DE VACA,EM PÓ INTEGRAL,4990,NORTE,2025,9,ATACADO,35.83
RR,2025-09,449.5416666666667,841.5,173.5,4,120,LEITE DE VACA,IN NATURA,6542,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.34
RR,2025-09,449.5416666666667,841.5,173.5,4,120,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2025,9,VAREJO,7.61
RR,2025-09,449.5416666666667,841.5,173.5,4,120,MACARRAO,ESPAGUETE SÊMOLA COM,11194,NORTE,2025,9,ATACADO,8.5
RR,2025-09,449.5416666666667,841.5,173.5,4,120,MANTEIGA,NÃO INFORMADO,8626,NORTE,2025,9,VAREJO,71.94
RR,2025-09,449.5416666666667,841.5,173.5,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.56
RR,2025-09,449.5416666666667,841.5,173.5,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,9,ATACADO,1.58
RR,2025-09,449.5416666666667,841.5,173.5,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,9,VAREJO,9.43
RR,2025-09,449.5416666666667,841.5,173.5,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,9,ATACADO,8.54
RR,2025-09,449.5416666666667,841.5,173.5,4,120,PAO,FRANCÊS,11161,NORTE,2025,9,VAREJO,10.97
RR,2025-09,449.5416666666667,841.5,173.5,4,120,POLVILHO,DOCE,6163,NORTE,2025,9,ATACADO,6.0
RR,2025-09,449.5416666666667,841.5,173.5,4,120,RAIZ DE MANDIOCA,DE MESA,11489,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.38
RR,2025-09,449.5416666666667,841.5,173.5,4,120,SOJA,EM GRÃOS,4744,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.29
RR,2025-09,449.5416666666667,841.5,173.5,4,120,TOMATE,NÃO INFORMADO,4667,NORTE,2025,9,VAREJO,10.09
RR,2025-09,449.5416666666667,841.5,173.5,4,120,TOMATE,NÃO INFORMADO,4667,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,13.26
RR,2025-10,399.14516129032256,736.0,148.0,4,124,ABACAXI,IMPERIAL,14887,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.59
RR,2025-10,399.14516129032256,736.0,148.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,10,ATACADO,3.59
RR,2025-10,399.14516129032256,736.0,148.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,10,VAREJO,4.02
RR,2025-10,399.14516129032256,736.0,148.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,10,ATACADO,3.72
