uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,id_ano_comercializacao,id_mes_comercializacao,municipio_origem_produto,cod_ibge_municipio_origem_produto,dsc_ceasa,uf_ceasa,municipio_ceasa,cod_ibge_municipio_ceasa,dsc_produto,qtd_comercializada_kg,valor_comercializado,pais_origem
AC,2021-08,144.15591397849462,182.0,97.0,3,93,2021,8,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JERIMUM,140,299.6,Brasil
AC,2021-08,144.15591397849462,182.0,97.0,3,93,2021,8,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JACAREZINHO,4600,2200.18,Brasil
AC,2021-08,144.15591397849462,182.0,97.0,3,93,2021,8,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACATE COMUM,6000,46620.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TUCUPI,12190,121900.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,2000,10540.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,35580,97770.28,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,20,54.96,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,400,2108.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,2680,7364.37,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,374,10850.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,1090,25070.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,3611,65646.9,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANTEIGA,60,1800.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANTEIGA,60,1800.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,9700,83523.79,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,1000,9221.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,108720,936155.3,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,53560,493876.76,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,35000,301374.5,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,4000,34442.8,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANJERICAO,35,140.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,62,403.29,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,3819,24841.45,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,20,130.09,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,3,39.18,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,75,979.44,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,74,966.38,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1920,2880.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,70760,106140.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,11580,17370.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,2400,3600.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,3600,5400.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO FORMOSA,1152,3202.56,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,2190,4892.68,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,5250,11729.03,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,2370,5294.82,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,11985,47940.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,450,1800.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,12210,48840.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1260,6229.19,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,40,200.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,34880,172439.74,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,120,593.26,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1500,7415.7,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LEITE,735,2205.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LEITE,1720,5160.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,1630,4057.72,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,3071,7644.95,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,145,360.96,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,50,124.47,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,3,21.42,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,385,2748.9,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,10,71.4,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,40,200.72,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,12350,61971.07,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CRUZEIRO DO SUL-AC,1200203,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,1000,5017.9,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,45,900.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FEIJAO VERDE,1650,13200.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CRUZEIRO DO SUL-AC,1200203,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FAR. MANDIOCA BRANCA,300,1500.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FARINHA DE BANANA,50,350.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,826,2948.82,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,13084,46709.88,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,931,3323.67,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,378,1349.46,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,116,414.12,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,710,2534.7,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COLORAU,1210,7169.98,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,13,353.74,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,126,3428.57,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,3,81.63,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,5,136.05,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,409,703.48,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,21084,36264.48,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,334,574.48,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,23,39.56,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,187,321.64,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,232,399.04,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,1202,16638.93,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,6780,93853.51,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,303,4194.34,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,305,4222.02,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,32,442.97,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,318,4401.98,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA DOCE,19200,43063.68,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BERINJELA,1000,2000.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,70,77.81,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,19705,22231.18,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,393575,437497.97,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,4305,4856.9,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,71115,79051.43,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,ACRELÂNDIA-AC,1200013,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,17500,19453.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA MACA,10500,13545.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,XAPURI-AC,1200708,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,10500,12286.05,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,112440,131566.04,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,6000,4980.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,10725,12549.32,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CRUZEIRO DO SUL-AC,1200203,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,18000,14940.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CRUZEIRO DO SUL-AC,1200203,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,7500,8775.75,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,ACRELÂNDIA-AC,1200013,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,13500,11205.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,ACRELÂNDIA-AC,1200013,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,24000,28082.4,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALHO BRASILEIRO,500,9203.8,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,338,3047.81,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,940,8476.17,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,600,1911.42,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,6135,19544.27,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,600,1998.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,1500,4778.55,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JERIMUM,3658,12988.46,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JACAREZINHO,8000,16491.2,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JACAREZINHO,800,2000.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABOBORA JACAREZINHO,10240,21108.74,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,1200,6324.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,40,409.56,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,12389,126850.97,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,20,204.78,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,70,716.73,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,6938,71038.18,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,100,1000.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,50,511.95,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,69,690.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO,112,3360.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO,10082,302460.0,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,4148,11274.26,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,100,271.8,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,4600,12640.34,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,23,178.46,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,11,85.35,Brasil
AC,2021-09,120.90555555555555,177.5,86.5,3,90,2021,9,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,46,356.93,Brasil
