produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
SOJA,EM GRÃOS,4744,TO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.72
SOJA,EM GRÃOS,4744,AP,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.99
SOJA,EM GRÃOS,4744,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.98
SOJA,EM GRÃOS,4744,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.79
SOJA,EM GRÃOS,4744,TO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.75
SOJA,EM GRÃOS,4744,AP,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.94
SOJA,EM GRÃOS,4744,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.8
SOJA,EM GRÃOS,4744,TO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.75
SOJA,EM GRÃOS,4744,AP,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,2.17
SOJA,EM GRÃOS,4744,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.92
SOJA,EM GRÃOS,4744,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.91
SOJA,EM GRÃOS,4744,TO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.8
SOJA,EM GRÃOS,4744,AP,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.92
SOJA,EM GRÃOS,4744,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.9
SOJA,EM GRÃOS,4744,TO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.83
SOJA,EM GRÃOS,4744,AP,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.94
SOJA,EM GRÃOS,4744,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.75
SOJA,EM GRÃOS,4744,TO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.93
SOJA,EM GRÃOS,4744,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.06
SOJA,EM GRÃOS,4744,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.77
SOJA,EM GRÃOS,4744,TO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.11
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.58
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.54
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.53
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.51
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.73
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.65
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.65
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.65
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.65
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.64
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.6
SORGO GRANIFERO,EM GRÃOS,4745,TO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.63
SPERTO,NÃO INFORMADO,12049,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,180.1
SPERTO,NÃO INFORMADO,12049,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,180.1
SPERTO,NÃO INFORMADO,12049,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,180.1
STAM 800 WG,NÃO INFORMADO,15511,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,75.0
STAM 800 WG,NÃO INFORMADO,15511,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,75.0
SULFATO DE AMONIO,29 %,12585,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.25
SULFATO DE AMONIO,29 %,12585,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.25
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1.95
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,2.2
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.88
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,8.8
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.82
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,115.2
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,40000.0
TECIDO SINTETICO,NAPA,14943,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,EXTRATIVISMO,12422,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,37.4
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,9,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,9,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,9,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,9,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,9,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,13.26
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,9,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,VAREJO,9.96
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,13.05
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,10,VAREJO,6.86
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,11,VAREJO,9.06
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,11,VAREJO,7.94
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,11,VAREJO,7.79
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,11,VAREJO,7.62
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,11,VAREJO,7.84
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,10.99
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,11,VAREJO,9.64
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,11,VAREJO,5.75
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,12,VAREJO,8.27
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,12,VAREJO,7.22
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,12,VAREJO,7.99
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,12,VAREJO,7.26
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,12,VAREJO,5.82
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,12,VAREJO,8.86
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,11.2
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,12,VAREJO,5.62
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,1,VAREJO,8.6
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,1,VAREJO,8.8
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,1,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,1,VAREJO,8.14
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,1,VAREJO,7.29
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,10.61
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,1,VAREJO,9.47
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,1,VAREJO,7.87
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,2,VAREJO,8.68
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,2,VAREJO,8.16
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,2,VAREJO,8.4
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,2,VAREJO,7.87
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,2,VAREJO,7.18
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.5
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,2,VAREJO,9.48
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,2,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,3,VAREJO,9.23
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,3,VAREJO,11.2
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,3,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,3,VAREJO,9.09
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,3,VAREJO,8.35
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.5
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,3,VAREJO,10.69
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,3,VAREJO,9.13
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,4,VAREJO,10.16
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,4,VAREJO,12.36
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,4,VAREJO,10.2
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,4,VAREJO,10.4
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,4,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.57
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,4,VAREJO,12.23
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,4,VAREJO,9.42
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,5,VAREJO,12.02
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,5,VAREJO,13.59
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,5,VAREJO,10.98
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,5,VAREJO,12.29
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,5,VAREJO,11.9
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,7.0
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,5,VAREJO,13.54
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,5,VAREJO,11.25
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,6,VAREJO,12.71
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,6,VAREJO,13.51
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,6,VAREJO,11.04
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,6,VAREJO,12.45
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,6,VAREJO,12.46
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,6,VAREJO,14.22
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,8.45
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,6,VAREJO,12.36
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,7,VAREJO,11.61
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,7,VAREJO,10.3
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,7,VAREJO,10.71
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,7,VAREJO,9.61
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,7,VAREJO,10.87
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,9.1
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,7,VAREJO,11.95
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,7,VAREJO,7.47
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2026,8,VAREJO,8.6
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2026,8,VAREJO,7.52
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2026,8,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2026,8,VAREJO,8.07
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2026,8,VAREJO,9.02
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,8,VAREJO,9.72
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,9.48
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2026,8,VAREJO,6.27
TRANSPORTE DA AMOSTRA DE,NÃO INFORMADO,12885,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,98.0
TRANSPORTE DE MUDAS,CAFÉ,14406,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TRANSPORTE DE MUDAS,CAFÉ,14406,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TRANSPORTE DE MUDAS,NÃO INFORMADO,8654,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TRANSPORTE DE PESSOAS,PASSAGEM COARI ATÉ M,12292,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,100.0
TRANSPORTE EXTERNO,RAIO 80 KM,12101,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,0.06
TRANSPORTE EXTERNO,NÃO INFORMADO,6196,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.07
TRANSPORTE EXTERNO,RAIO 30 KM,6212,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.06
TRANSPORTE EXTERNO,NÃO INFORMADO,6196,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,0.07
TRANSPORTE EXTERNO,RAIO 30 KM,6212,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.06
TRANSPORTE EXTERNO,NÃO INFORMADO,6196,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.07
TRANSPORTE EXTERNO,CASTANHA DO BRASIL,11674,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.5
TRANSPORTE EXTERNO,BORRACHA,14946,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2.5
TRANSPORTE EXTERNO,AÇAÍ DE BARCO,15329,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.4
TRANSPORTE EXTERNO,CACAU COARI ATÉ MANA,12293,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.17
TRANSPORTE EXTERNO,AÇAÍ DE MOTOCICLETA,15330,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.2
TRANSPORTE EXTERNO,NÃO INFORMADO,6196,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.21
TRANSPORTE EXTERNO,NÃO INFORMADO,6196,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,0.21
TRANSPORTE EXTERNO,ANDIROBA DA COMUNIDA,13896,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TRANSPORTE INTERNO,NÃO INFORMADO,4617,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TRANSPORTE INTERNO,NÃO INFORMADO,4617,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TRAPICHO,COM COBERTURA,14088,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TRAPICHO,COMPRIMENTO 7 METROS,15571,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,20000.0
TRATOR,105,14524,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,390000.0
TRATOR,140 4X4 NEW HOLLAND,5138,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,530000.0
TRATOR,126 4X4 MASSEY FERGU,10973,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,431800.0
TRATOR,110 4X4 NEW HOLLAND,14011,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,358300.0
TRATOR,205,14012,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,798000.0
TRATOR,180 4X4 NEW HOLLAND,13971,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,795000.0
TRATOR,"110 CABINADO, COM GP",13967,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,368000.0
TRATOR,140 4X4 NEW HOLLAND,5138,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,680000.0
TRATOR,125 4X4 NEW HOLLAND,5137,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,530000.0
TRATOR,180 4X4 NEW HOLLAND,13971,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,795000.0
TRATOR,"110 CABINADO, COM GP",13967,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,500000.0
TRATOR,126 4X4 MASSEY FERGU,10973,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,425000.0
TRATOR,140 4X4 NEW HOLLAND,5138,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,680000.0
TRATOR,"110 CABINADO, COM GP",13967,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,500000.0
TRATOR,205,14012,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,710000.0
TRATOR,180 4X4 NEW HOLLAND,13971,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,795000.0
TRATOR,110 4X4 NEW HOLLAND,14011,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,360500.0
TRATORISTA,NÃO INFORMADO,9084,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,AGRICULTURA FAMILIAR,11494,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,AGRICULTURA FAMILIAR,11494,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
