SEMANA,PRODUTO,preco_medio,preco_min,preco_max,n_postos,n_municipios
2023-03-06,GNV,4.19,4.19,4.19,1,1
2023-03-13,GNV,4.19,4.19,4.19,1,1
2023-03-20,GNV,4.19,4.19,4.19,1,1
2023-03-27,GNV,4.845000000000001,4.19,5.5,2,2
2023-04-03,GNV,4.99,4.99,4.99,1,1
2023-04-10,GNV,4.19,4.19,4.19,1,1
2023-04-17,GNV,4.19,4.19,4.19,1,1
2023-04-24,GNV,4.19,4.19,4.19,1,1
2023-05-01,GNV,4.19,4.19,4.19,1,1
2023-05-08,GNV,4.19,4.19,4.19,1,1
2023-05-15,GNV,4.19,4.19,4.19,1,1
2023-05-22,GNV,4.59,4.59,4.59,1,1
2023-05-29,GNV,3.59,3.59,3.59,1,1
2023-06-05,GNV,4.59,4.59,4.59,1,1
2023-06-12,GNV,3.59,3.59,3.59,1,1
2023-06-19,GNV,3.59,3.59,3.59,1,1
2023-06-26,GNV,3.99,3.99,3.99,1,1
2023-07-03,GNV,4.49,4.49,4.49,1,1
2023-07-10,GNV,4.49,4.49,4.49,1,1
2023-07-17,GNV,4.49,4.49,4.49,1,1
2023-07-24,GNV,4.49,4.49,4.49,1,1
2023-07-31,GNV,4.49,4.49,4.49,1,1
2023-08-07,GNV,4.49,4.49,4.49,1,1
2023-08-14,GNV,4.49,4.49,4.49,1,1
2023-08-21,GNV,4.49,4.49,4.49,1,1
2023-08-28,GNV,4.49,4.49,4.49,1,1
2023-09-04,GNV,4.49,4.49,4.49,1,1
2023-09-11,GNV,4.49,4.49,4.49,1,1
2023-09-18,GNV,4.49,4.49,4.49,1,1
2023-09-25,GNV,4.49,4.49,4.49,1,1
2023-10-02,GNV,4.49,4.49,4.49,1,1
2023-10-09,GNV,4.49,4.49,4.49,1,1
2023-10-16,GNV,4.49,4.49,4.49,1,1
2023-10-23,GNV,4.49,4.49,4.49,1,1
2023-10-30,GNV,4.49,4.49,4.49,1,1
2023-11-06,GNV,4.49,4.49,4.49,1,1
2023-11-13,GNV,4.49,4.49,4.49,1,1
2023-11-27,GNV,4.49,4.49,4.49,1,1
2023-12-04,GNV,4.49,4.49,4.49,1,1
2023-12-11,GNV,4.49,4.49,4.49,1,1
2023-12-18,GNV,4.49,4.49,4.49,2,1
2023-12-25,GNV,4.49,4.49,4.49,1,1
2024-01-01,GNV,4.49,4.49,4.49,1,1
2024-01-08,GNV,4.49,4.49,4.49,1,1
2024-01-15,GNV,4.49,4.49,4.49,1,1
2024-01-22,GNV,4.49,4.49,4.49,1,1
2024-01-29,GNV,4.99,4.99,4.99,1,1
2024-02-05,GNV,4.49,4.49,4.49,1,1
2024-02-12,GNV,4.24,3.99,4.49,2,1
2024-02-19,GNV,3.99,3.99,3.99,2,1
2024-02-26,GNV,3.99,3.99,3.99,2,1
2024-03-04,GNV,3.99,3.99,3.99,2,1
2024-03-11,GNV,3.99,3.99,3.99,3,1
2024-04-08,GNV,4.59,4.59,4.59,1,1
2024-04-15,GNV,4.59,4.59,4.59,3,1
2024-04-22,GNV,4.59,4.59,4.59,3,1
2024-04-29,GNV,4.59,4.59,4.59,3,1
2024-05-06,GNV,4.59,4.59,4.59,3,1
2024-05-13,GNV,4.59,4.59,4.59,2,1
2024-05-20,GNV,4.59,4.59,4.59,3,1
2024-05-27,GNV,4.59,4.59,4.59,3,1
2024-06-03,GNV,4.59,4.59,4.59,2,1
2024-06-10,GNV,4.59,4.59,4.59,2,1
2024-06-17,GNV,4.59,4.59,4.59,4,1
2024-06-24,GNV,4.59,4.59,4.59,3,1
2024-07-01,GNV,4.59,4.59,4.59,3,1
2024-07-08,GNV,4.59,4.59,4.59,2,1
2024-07-15,GNV,4.59,4.59,4.59,1,1
2024-07-22,GNV,4.99,4.99,4.99,3,1
2024-07-29,GNV,4.99,4.99,4.99,3,1
2024-08-05,GNV,4.99,4.99,4.99,3,1
2024-08-12,GNV,4.99,4.99,4.99,2,1
2024-08-19,GNV,4.99,4.99,4.99,2,1
2024-08-26,GNV,4.99,4.99,4.99,2,1
2024-09-02,GNV,4.99,4.99,4.99,2,1
2024-09-09,GNV,4.99,4.99,4.99,2,1
2024-09-16,GNV,4.99,4.99,4.99,2,1
2024-09-23,GNV,4.99,4.99,4.99,1,1
2024-09-30,GNV,4.99,4.99,4.99,2,1
2024-10-07,GNV,4.99,4.99,4.99,2,1
2024-10-14,GNV,4.99,4.99,4.99,1,1
2024-10-21,GNV,4.99,4.99,4.99,2,1
2024-10-28,GNV,4.99,4.99,4.99,2,1
2024-11-04,GNV,4.99,4.99,4.99,1,1
2024-11-11,GNV,4.99,4.99,4.99,2,1
2024-11-18,GNV,4.99,4.99,4.99,2,1
2024-11-25,GNV,4.99,4.99,4.99,2,1
2024-12-02,GNV,4.99,4.99,4.99,2,1
2024-12-09,GNV,4.99,4.99,4.99,2,1
2024-12-16,GNV,4.99,4.99,4.99,2,1
2024-12-23,GNV,4.99,4.99,4.99,2,1
2024-12-30,GNV,4.99,4.99,4.99,1,1
2025-01-06,GNV,4.99,4.99,4.99,2,1
2025-01-13,GNV,4.99,4.99,4.99,2,1
2025-01-20,GNV,4.99,4.99,4.99,1,1
2025-01-27,GNV,4.99,4.99,4.99,1,1
2025-02-03,GNV,4.99,4.99,4.99,2,1
2025-02-10,GNV,4.99,4.99,4.99,2,1
2025-02-17,GNV,5.49,5.49,5.49,2,1
2025-02-24,GNV,5.49,5.49,5.49,1,1
2025-03-03,GNV,5.49,5.49,5.49,1,1
2025-03-10,GNV,5.49,5.49,5.49,2,1
2025-03-17,GNV,5.49,5.49,5.49,2,1
2025-03-24,GNV,5.49,5.49,5.49,2,1
2025-03-31,GNV,5.49,5.49,5.49,2,1
2025-04-07,GNV,5.49,5.49,5.49,1,1
2025-04-14,GNV,5.49,5.49,5.49,2,1
2025-04-21,GNV,5.49,5.49,5.49,2,1
2025-04-28,GNV,5.49,5.49,5.49,2,1
2025-05-05,GNV,5.49,5.49,5.49,1,1
2025-05-12,GNV,5.49,5.49,5.49,2,1
2025-05-19,GNV,5.49,5.49,5.49,2,1
2025-05-26,GNV,5.49,5.49,5.49,2,1
2025-06-02,GNV,5.49,5.49,5.49,2,1
2025-06-09,GNV,5.49,5.49,5.49,2,1
2025-06-16,GNV,5.49,5.49,5.49,2,1
2025-06-23,GNV,5.49,5.49,5.49,1,1
2025-06-30,GNV,5.49,5.49,5.49,2,1
2025-07-07,GNV,5.49,5.49,5.49,2,1
2025-07-14,GNV,5.49,5.49,5.49,1,1
2025-07-21,GNV,5.49,5.49,5.49,2,1
2025-07-28,GNV,5.489999999999999,5.49,5.49,3,1
2025-08-04,GNV,4.99,4.99,4.99,2,1
2025-08-11,GNV,4.99,4.99,4.99,1,1
2025-08-18,GNV,4.99,4.99,4.99,1,1
2025-08-25,GNV,4.59,4.59,4.59,1,1
2025-09-08,GNV,4.59,4.59,4.59,1,1
2025-09-15,GNV,4.59,4.59,4.59,1,1
2025-09-22,GNV,4.59,4.59,4.59,1,1
2025-09-29,GNV,4.59,4.59,4.59,1,1
2025-10-06,GNV,3.99,3.99,3.99,1,1
2025-10-13,GNV,3.99,3.99,3.99,2,1
2025-10-20,GNV,3.99,3.99,3.99,1,1
2025-10-27,GNV,3.99,3.99,3.99,2,1
2025-11-03,GNV,3.99,3.99,3.99,2,1
2025-11-10,GNV,3.99,3.99,3.99,2,1
2025-11-24,GNV,3.99,3.99,3.99,2,1
2025-12-01,GNV,3.99,3.99,3.99,1,1
2025-12-08,GNV,3.99,3.99,3.99,1,1
2025-12-15,GNV,3.99,3.99,3.99,2,1
2025-12-22,GNV,3.99,3.99,3.99,2,1
2025-12-29,GNV,3.99,3.99,3.99,1,1
2026-01-05,GNV,3.99,3.99,3.99,2,1
2026-01-12,GNV,3.99,3.99,3.99,1,1
2026-01-19,GNV,3.99,3.99,3.99,1,1
2026-01-26,GNV,3.99,3.99,3.99,2,1
2026-02-09,GNV,3.99,3.99,3.99,1,1
2026-02-16,GNV,3.99,3.99,3.99,2,1
2026-02-23,GNV,3.99,3.99,3.99,1,1
2026-03-02,GNV,3.99,3.99,3.99,1,1
2026-03-09,GNV,3.99,3.99,3.99,1,1
2026-03-16,GNV,3.99,3.99,3.99,2,1
2026-03-23,GNV,3.99,3.99,3.99,2,1
2026-04-06,GNV,4.99,4.99,4.99,2,1
2026-04-13,GNV,4.99,4.99,4.99,2,1
2026-04-20,GNV,4.99,4.99,4.99,1,1
2026-04-27,GNV,4.99,4.99,4.99,1,1
2026-05-04,GNV,4.99,4.99,4.99,1,1
2026-05-11,GNV,4.99,4.99,4.99,1,1
2026-05-18,GNV,4.99,4.99,4.99,1,1
2026-05-25,GNV,4.99,4.99,4.99,1,1
2026-06-01,GNV,4.99,4.99,4.99,2,1
2026-06-08,GNV,4.99,4.99,4.99,2,1
2026-06-15,GNV,4.99,4.99,4.99,2,1
2026-06-22,GNV,4.99,4.99,4.99,1,1
2026-06-29,GNV,4.99,4.99,4.99,2,1
2026-08-10,GNV,4.99,4.99,4.99,1,1
2026-08-17,GNV,4.99,4.99,4.99,1,1
2026-08-24,GNV,4.99,4.99,4.99,1,1
2026-08-31,GNV,4.99,4.99,4.99,1,1
