municipio_ceasa,cod_ibge_municipio,uf_ceasa,dsc_ceasa,dsc_produto,sig_unidade_medida,data_preco,preco_diario
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/28 00:00:00.000,20.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2023/01/04 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/14 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/05 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/16 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/09 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/12/13 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/11/08 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/11/23 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/11/17 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2022/11/18 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/11/27 00:00:00.000,28.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2026/01/06 00:00:00.000,8.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2026/03/12 00:00:00.000,8.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/02 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/18 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/23 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/30 00:00:00.000,31.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2026/02/03 00:00:00.000,31.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/04 00:00:00.000,28.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/11 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/12/16 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/09/30 00:00:00.000,28.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/10/10 00:00:00.000,28.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/10/08 00:00:00.000,28.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/15 00:00:00.000,19.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/29 00:00:00.000,28.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/27 00:00:00.000,26.4
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/13 00:00:00.000,20.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/01 00:00:00.000,20.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/06 00:00:00.000,29.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/08 00:00:00.000,26.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/22 00:00:00.000,21.46
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/08/20 00:00:00.000,27.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/07/25 00:00:00.000,26.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/07/30 00:00:00.000,30.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/07/23 00:00:00.000,28.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/11/26 00:00:00.000,33.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/11/25 00:00:00.000,33.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/20 00:00:00.000,26.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/11 00:00:00.000,27.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/18 00:00:00.000,29.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/04/17 00:00:00.000,33.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/04/15 00:00:00.000,35.73
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/04/03 00:00:00.000,36.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/31 00:00:00.000,26.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/27 00:00:00.000,22.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/04/10 00:00:00.000,22.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/03/25 00:00:00.000,22.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/04/08 00:00:00.000,31.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/11/07 00:00:00.000,33.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/11/05 00:00:00.000,33.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/10/31 00:00:00.000,32.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/10/29 00:00:00.000,29.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/01/09 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/01/27 00:00:00.000,25.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2025/01/21 00:00:00.000,25.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/12/05 00:00:00.000,18.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/12/03 00:00:00.000,21.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/11/21 00:00:00.000,33.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/11/26 00:00:00.000,26.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,BROCOLO,KG,2024/11/28 00:00:00.000,22.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/12/16 00:00:00.000,9.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/12/28 00:00:00.000,14.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/06/25 00:00:00.000,6.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/06/18 00:00:00.000,7.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/06/20 00:00:00.000,7.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/06/11 00:00:00.000,8.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/06/04 00:00:00.000,8.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/03/14 00:00:00.000,8.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/04/23 00:00:00.000,8.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/08/09 00:00:00.000,3.81
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/08/23 00:00:00.000,6.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/28 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/07/07 00:00:00.000,3.36
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/09/06 00:00:00.000,4.4
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/01 00:00:00.000,4.15
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/10 00:00:00.000,3.81
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/21 00:00:00.000,3.28
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/08 00:00:00.000,3.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2022/06/03 00:00:00.000,4.1
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2023/07/03 00:00:00.000,2.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2023/06/01 00:00:00.000,4.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2023/04/13 00:00:00.000,8.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2023/05/10 00:00:00.000,8.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/10/29 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2025/12/16 00:00:00.000,7.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2025/12/11 00:00:00.000,7.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2025/12/04 00:00:00.000,7.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/10/08 00:00:00.000,6.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/09/30 00:00:00.000,6.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/10/10 00:00:00.000,6.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2024/08/29 00:00:00.000,6.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2025/03/27 00:00:00.000,8.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CARA,KG,2025/03/20 00:00:00.000,8.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/11/25 00:00:00.000,2.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/11/26 00:00:00.000,2.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2026/02/03 00:00:00.000,5.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/30 00:00:00.000,3.3
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/02 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/23 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/18 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2026/03/12 00:00:00.000,5.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/11 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/16 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2026/01/06 00:00:00.000,5.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/12/04 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/11/27 00:00:00.000,2.85
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/01/27 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/01/21 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/01/09 00:00:00.000,2.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/12/05 00:00:00.000,2.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/12/03 00:00:00.000,1.68
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/11/28 00:00:00.000,1.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/11/26 00:00:00.000,1.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/11/21 00:00:00.000,1.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/11/05 00:00:00.000,1.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/11/07 00:00:00.000,1.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/10/31 00:00:00.000,1.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/10/29 00:00:00.000,1.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/25 00:00:00.000,2.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/27 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/31 00:00:00.000,2.9
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/04/03 00:00:00.000,2.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/04/08 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/04/10 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/04/15 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/04/17 00:00:00.000,2.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/18 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/11 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2025/03/20 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/09/30 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/10/10 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/07/23 00:00:00.000,3.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/07/30 00:00:00.000,3.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/07/25 00:00:00.000,4.19
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/10/08 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/15 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/06 00:00:00.000,3.94
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/08 00:00:00.000,3.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/13 00:00:00.000,3.05
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/01 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/20 00:00:00.000,2.69
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/27 00:00:00.000,3.28
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/22 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/08/29 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/29 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/27 00:00:00.000,3.12
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/05 00:00:00.000,2.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/01 00:00:00.000,2.87
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/10 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/03 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/31 00:00:00.000,2.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/24 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/17 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/15 00:00:00.000,2.57
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/25 00:00:00.000,2.62
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/08/22 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/21 00:00:00.000,2.86
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/14 00:00:00.000,2.86
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/12 00:00:00.000,2.86
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/19 00:00:00.000,3.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/03 00:00:00.000,3.18
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/17 00:00:00.000,3.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/26 00:00:00.000,3.18
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/10 00:00:00.000,2.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/09/07 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/20 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/18 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/14 00:00:00.000,6.12
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/07/07 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/04 00:00:00.000,4.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/23 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/17 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/11 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/18 00:00:00.000,3.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/09 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/25 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/01/30 00:00:00.000,3.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/02/06 00:00:00.000,4.42
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/02/13 00:00:00.000,4.31
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/11/30 00:00:00.000,4.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/11/23 00:00:00.000,1.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/11/21 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/02/15 00:00:00.000,4.68
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/02/27 00:00:00.000,4.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/12/05 00:00:00.000,4.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/12/07 00:00:00.000,4.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/12/21 00:00:00.000,4.12
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/12/14 00:00:00.000,4.12
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/24 00:00:00.000,4.29
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/10/26 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/11/09 00:00:00.000,4.32
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/11/07 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/28 00:00:00.000,5.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/01/04 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/22 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/01/12 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/01/27 00:00:00.000,3.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/01 00:00:00.000,3.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/03 00:00:00.000,3.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/11/17 00:00:00.000,9.06
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/11/08 00:00:00.000,6.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/11/23 00:00:00.000,7.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/11/18 00:00:00.000,8.6
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/14 00:00:00.000,4.05
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/24 00:00:00.000,3.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/08 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2023/02/10 00:00:00.000,3.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/05 00:00:00.000,7.05
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/14 00:00:00.000,7.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/13 00:00:00.000,7.21
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/09 00:00:00.000,7.44
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/12/16 00:00:00.000,6.54
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/10/19 00:00:00.000,5.34
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/10/26 00:00:00.000,4.95
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/10/21 00:00:00.000,5.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2022/10/28 00:00:00.000,4.95
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/22 00:00:00.000,6.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/28 00:00:00.000,5.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/23 00:00:00.000,7.3
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/14 00:00:00.000,6.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/16 00:00:00.000,7.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/11 00:00:00.000,5.55
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/13 00:00:00.000,6.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/06 00:00:00.000,5.38
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/04 00:00:00.000,5.85
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/30 00:00:00.000,7.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/03/26 00:00:00.000,6.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/09 00:00:00.000,7.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/03/28 00:00:00.000,6.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/07/04 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/27 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/25 00:00:00.000,5.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/20 00:00:00.000,5.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/06/18 00:00:00.000,5.6
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/10 00:00:00.000,7.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/04/11 00:00:00.000,6.81
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/05/07 00:00:00.000,7.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/04/30 00:00:00.000,7.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,CEBOLA,KG,2024/04/25 00:00:00.000,8.13
