descricao_produto_preco_minimo,id_produto,uf,regionalizacao,ano_inicio_vigencia,mes_incio_vigencia,ano_termino_vigencia,mes_termino_vigencia,preco,dsc_unidade_comercializacao,nome_normativo,url
JUTA/MALVA EMBONECADA,4594,AM,AM,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,AM,AM,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,AM,AM,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,AM,AM,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,AM,AM,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
JUTA/MALVA EMBONECADA,4594,AP,AP,2014,1,2014,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,AP,AP,2015,1,2015,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,AP,AP,2016,1,2016,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,AP,AP,2017,1,2017,12,2.04,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2018,1,2018,12,2.54,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2019,1,2019,12,2.57,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2020,1,2020,12,2.63,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2021,1,2021,12,3.01,kg,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2022,1,2022,12,3.52,kg,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,AP,AP,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,AP,AP,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,AP,AP,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,AP,AP,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
JUTA/MALVA EMBONECADA,4594,PA,PA,2014,1,2014,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,PA,PA,2015,1,2015,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,PA,PA,2016,1,2016,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,PA,PA,2017,1,2017,12,2.04,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2018,1,2018,12,2.54,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2019,1,2019,12,2.57,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2020,1,2020,12,2.63,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2021,1,2021,12,3.01,kg,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2022,1,2022,12,3.52,kg,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,PA,PA,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,PA,PA,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,PA,PA,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,PA,PA,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
JUTA/MALVA EMBONECADA,4594,RO,RO,2014,1,2014,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RO,RO,2015,1,2015,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RO,RO,2016,1,2016,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RO,RO,2017,1,2017,12,2.04,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2018,1,2018,12,2.54,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2019,1,2019,12,2.57,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2020,1,2020,12,2.63,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2021,1,2021,12,3.01,kg,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2022,1,2022,12,3.52,kg,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,RO,RO,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,RO,RO,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,RO,RO,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,RO,RO,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
JUTA/MALVA EMBONECADA,4594,RR,RR,2014,1,2014,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RR,RR,2015,1,2015,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RR,RR,2016,1,2016,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,RR,RR,2017,1,2017,12,2.04,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2018,1,2018,12,2.54,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2019,1,2019,12,2.57,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2020,1,2020,12,2.63,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2021,1,2021,12,3.01,kg,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2022,1,2022,12,3.52,kg,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,RR,RR,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,RR,RR,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,RR,RR,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,RR,RR,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
JUTA/MALVA EMBONECADA,4594,TO,TO,2014,1,2014,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,TO,TO,2015,1,2015,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,TO,TO,2016,1,2016,12,1.96,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
JUTA/MALVA EMBONECADA,4594,TO,TO,2017,1,2017,12,2.04,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2018,1,2018,12,2.54,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2019,1,2019,12,2.57,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2020,1,2020,12,2.63,kg,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2021,1,2021,12,3.01,kg,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2022,1,2022,12,3.52,kg,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2023,1,2023,12,3.84,kg,"PORTARIA MAPA Nº 452, DE 4 DE",https://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_452.pdf
JUTA/MALVA EMBONECADA,4594,TO,TO,2024,1,2024,12,4.74,kg,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445
JUTA/MALVA EMBONECADA,4594,TO,TO,2025,1,2025,12,4.52,kg,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980
JUTA/MALVA EMBONECADA,4594,TO,TO,2026,1,2026,12,4.94,kg,"PORTARIA MAPA Nº 812, DE 7 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-812-de-7-de-julho-de-2025-640776008
JUTA/MALVA EMBONECADA,4594,TO,TO,2027,1,2027,12,5.28,kg,"PORTARIA MAPA Nº 934, DE 09 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-934-de-9-de-julho-de-2026-718439459
LARANJA,4641,AC,AC,2014,5,2015,3,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AC,AC,2015,7,2016,6,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AC,AC,2016,7,2017,6,12.28,"40,8 kg","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
LARANJA,4641,AC,AC,2017,7,2018,6,12.28,"40,8 kg","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf
LARANJA,4641,AC,AC,2018,7,2019,6,13.2,"40,8 kg","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf
LARANJA,4641,AC,AC,2019,7,2020,6,15.95,"40,8 kg","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf
LARANJA,4641,AC,AC,2020,7,2021,6,15.53,"40,8 kg","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf
LARANJA,4641,AC,AC,2021,7,2022,6,17.76,"40,8 kg","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf
LARANJA,4641,AC,AC,2022,7,2023,6,24.23,"40,8 kg","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf
LARANJA,4641,AC,AC,2023,7,2024,6,22.72,"40,8 kg","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140
LARANJA,4641,AC,AC,2024,7,2025,6,23.83,"40,8 kg","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105
LARANJA,4641,AC,AC,2025,7,2026,6,28.44,"40,8 kg",PORTARIA MAPA 780 DE 10 DE MAR,https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-780-de-10-de-marco-de-2025-616761039
LARANJA,4641,AC,AC,2026,7,2027,6,28.76,"40,8 kg","PORTARIA MAPA Nº 895, DE 25 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-895-de-25-de-marco-de-2026-695323510
LARANJA,4641,AM,AM,2014,5,2015,3,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AM,AM,2015,7,2016,6,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AM,AM,2016,7,2017,6,12.28,"40,8 kg","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
LARANJA,4641,AM,AM,2017,7,2018,6,12.28,"40,8 kg","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf
LARANJA,4641,AM,AM,2018,7,2019,6,13.2,"40,8 kg","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf
LARANJA,4641,AM,AM,2019,7,2020,6,15.95,"40,8 kg","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf
LARANJA,4641,AM,AM,2020,7,2021,6,15.53,"40,8 kg","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf
LARANJA,4641,AM,AM,2021,7,2022,6,17.76,"40,8 kg","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf
LARANJA,4641,AM,AM,2022,7,2023,6,24.23,"40,8 kg","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf
LARANJA,4641,AM,AM,2023,7,2024,6,22.72,"40,8 kg","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140
LARANJA,4641,AM,AM,2024,7,2025,6,23.83,"40,8 kg","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105
LARANJA,4641,AM,AM,2025,7,2026,6,28.44,"40,8 kg",PORTARIA MAPA 780 DE 10 DE MAR,https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-780-de-10-de-marco-de-2025-616761039
LARANJA,4641,AM,AM,2026,7,2027,6,28.76,"40,8 kg","PORTARIA MAPA Nº 895, DE 25 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-895-de-25-de-marco-de-2026-695323510
LARANJA,4641,AP,AP,2014,5,2015,3,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AP,AP,2015,7,2016,6,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,AP,AP,2016,7,2017,6,12.28,"40,8 kg","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
LARANJA,4641,AP,AP,2017,7,2018,6,12.28,"40,8 kg","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf
LARANJA,4641,AP,AP,2018,7,2019,6,13.2,"40,8 kg","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf
LARANJA,4641,AP,AP,2019,7,2020,6,15.95,"40,8 kg","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf
LARANJA,4641,AP,AP,2020,7,2021,6,15.53,"40,8 kg","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf
LARANJA,4641,AP,AP,2021,7,2022,6,17.76,"40,8 kg","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf
LARANJA,4641,AP,AP,2022,7,2023,6,24.23,"40,8 kg","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf
LARANJA,4641,AP,AP,2023,7,2024,6,22.72,"40,8 kg","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140
LARANJA,4641,AP,AP,2024,7,2025,6,23.83,"40,8 kg","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105
LARANJA,4641,AP,AP,2025,7,2026,6,28.44,"40,8 kg",PORTARIA MAPA 780 DE 10 DE MAR,https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-780-de-10-de-marco-de-2025-616761039
LARANJA,4641,AP,AP,2026,7,2027,6,28.76,"40,8 kg","PORTARIA MAPA Nº 895, DE 25 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-895-de-25-de-marco-de-2026-695323510
LARANJA,4641,PA,PA,2014,5,2015,3,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,PA,PA,2015,7,2016,6,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,PA,PA,2016,7,2017,6,12.28,"40,8 kg","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
LARANJA,4641,PA,PA,2017,7,2018,6,12.28,"40,8 kg","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf
LARANJA,4641,PA,PA,2018,7,2019,6,13.2,"40,8 kg","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf
LARANJA,4641,PA,PA,2019,7,2020,6,15.95,"40,8 kg","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf
LARANJA,4641,PA,PA,2020,7,2021,6,15.53,"40,8 kg","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf
LARANJA,4641,PA,PA,2021,7,2022,6,17.76,"40,8 kg","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf
LARANJA,4641,PA,PA,2022,7,2023,6,24.23,"40,8 kg","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf
LARANJA,4641,PA,PA,2023,7,2024,6,22.72,"40,8 kg","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140
LARANJA,4641,PA,PA,2024,7,2025,6,23.83,"40,8 kg","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105
LARANJA,4641,PA,PA,2025,7,2026,6,28.44,"40,8 kg",PORTARIA MAPA 780 DE 10 DE MAR,https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-780-de-10-de-marco-de-2025-616761039
LARANJA,4641,PA,PA,2026,7,2027,6,28.76,"40,8 kg","PORTARIA MAPA Nº 895, DE 25 DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-895-de-25-de-marco-de-2026-695323510
LARANJA,4641,RO,RO,2014,5,2015,3,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,RO,RO,2015,7,2016,6,11.45,"40,8 kg","PORTARIA  Nº  190,  DE  9  DE",NI
LARANJA,4641,RO,RO,2016,7,2017,6,12.28,"40,8 kg","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
LARANJA,4641,RO,RO,2017,7,2018,6,12.28,"40,8 kg","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf
LARANJA,4641,RO,RO,2018,7,2019,6,13.2,"40,8 kg","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf
LARANJA,4641,RO,RO,2019,7,2020,6,15.95,"40,8 kg","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf
LARANJA,4641,RO,RO,2020,7,2021,6,15.53,"40,8 kg","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf
LARANJA,4641,RO,RO,2021,7,2022,6,17.76,"40,8 kg","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf
LARANJA,4641,RO,RO,2022,7,2023,6,24.23,"40,8 kg","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf
