produto,classificao_produto,id_produto,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
BANANA,PRATA,4629,AC,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,8.74
BANANA,PRATA,4629,AC,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.88
BANANA,PRATA,4629,AC,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,3.08
BANANA,PRATA,4629,AC,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,8.74
BANANA,PRATA,4629,AC,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.87
BANANA,PRATA,4629,AC,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,6.0
BANANA,NANICA,4627,AC,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.39
BANANA,NANICA,4627,AC,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,9.3
BANANA,NANICA,4627,AC,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,9.3
BANANA,NANICA,4627,AC,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.39
BANANA,NANICA,4627,AC,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.39
BANANA,NANICA,4627,AC,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,9.06
BANANA,NANICA,4627,AC,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,9.3
BANANA,NANICA,4627,AC,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,9.24
BANANA,NANICA,4627,AC,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.39
BANANA,NANICA,4627,AC,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.39
BANANA,PRATA,4629,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.82
BANANA,PRATA,4629,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,8.18
BANANA,PRATA,4629,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,8.08
BANANA,PRATA,4629,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,8.2
BANANA,PRATA,4629,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.81
BANANA,PRATA,4629,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,7.2
BANANA,PRATA,4629,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.81
BANANA,PRATA,4629,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.81
BANANA,PRATA,4629,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,8.08
BANANA,PRATA,4629,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,7.2
BANANA,PRATA,4629,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.81
BANANA,PRATA,4629,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,7.2
BANANA,PRATA,4629,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,7.19
BANANA,PRATA,4629,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,8.08
BANANA,PRATA,4629,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,7.19
BANANA,NANICA,4627,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,9.63
BANANA,NANICA,4627,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,9.68
BANANA,NANICA,4627,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,9.63
BANANA,NANICA,4627,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,9.63
BANANA,NANICA,4627,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.45
BANANA,NANICA,4627,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,8.94
BANANA,NANICA,4627,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.45
BANANA,NANICA,4627,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.45
BANANA,NANICA,4627,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.34
BANANA,NANICA,4627,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.45
BANANA,NANICA,4627,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.02
BANANA,NANICA,4627,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.02
BANANA,NANICA,4627,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.02
BANANA,NANICA,4627,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.02
BANANA,NANICA,4627,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.05
BANANA,NANICA,4627,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.05
BANANA,NANICA,4627,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.05
BANANA,NANICA,4627,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.05
BANANA,NANICA,4627,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.05
BANANA,NANICA,4627,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,6.99
BANANA,PRATA,4629,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.74
BANANA,PRATA,4629,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.74
BANANA,PRATA,4629,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.74
BANANA,PRATA,4629,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.44
BANANA,PRATA,4629,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.44
BANANA,PRATA,4629,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.74
BANANA,PRATA,4629,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.74
BANANA,PRATA,4629,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.41
BANANA,PRATA,4629,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.44
BANANA,PRATA,4629,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,7.42
BANANA,PRATA,4629,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,PA,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.86
BANANA,PRATA,4629,PA,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,8.58
BANANA,PRATA,4629,PA,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,8.58
BANANA,NANICA,4627,PA,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.32
BANANA,PRATA,4629,PA,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,8.56
BANANA,NANICA,4627,PA,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.32
BANANA,NANICA,4627,PA,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.1
BANANA,NANICA,4627,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.08
BANANA,NANICA,4627,PA,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.1
BANANA,PRATA,4629,PA,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.86
BANANA,PRATA,4629,PA,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,8.58
BANANA,PRATA,4629,PA,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.86
BANANA,PRATA,4629,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,8.5
BANANA,PRATA,4629,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.85
BANANA,NANICA,4627,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.23
BANANA,NANICA,4627,PA,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.1
BANANA,NANICA,4627,PA,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.32
BANANA,PRATA,4629,PA,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.86
BANANA,NANICA,4627,PA,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,7.34
BANANA,NANICA,4627,PA,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.1
BANANA,NANICA,4627,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.19
BANANA,NANICA,4627,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.91
BANANA,NANICA,4627,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.91
BANANA,NANICA,4627,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.91
BANANA,NANICA,4627,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.19
BANANA,NANICA,4627,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.84
BANANA,NANICA,4627,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.18
BANANA,NANICA,4627,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.19
BANANA,NANICA,4627,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.19
BANANA,NANICA,4627,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,7.77
BANANA,PRATA,4629,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,6.87
BANANA,PRATA,4629,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,10.12
BANANA,PRATA,4629,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.01
BANANA,PRATA,4629,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.01
BANANA,PRATA,4629,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,6.87
BANANA,PRATA,4629,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,10.12
BANANA,PRATA,4629,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,10.12
BANANA,PRATA,4629,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,6.96
BANANA,PRATA,4629,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.01
BANANA,PRATA,4629,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.99
BANANA,PRATA,4629,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.01
BANANA,PRATA,4629,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,9.86
BANANA,PRATA,4629,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,6.87
BANANA,PRATA,4629,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,9.98
BANANA,PRATA,4629,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,6.87
BANANA,PRATA,4629,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,7.97
BANANA,PRATA,4629,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.79
BANANA,PRATA,4629,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.8
BANANA,PRATA,4629,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.8
BANANA,PRATA,4629,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.8
BANANA,PRATA,4629,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.8
BANANA,PRATA,4629,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.95
BANANA,PRATA,4629,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.95
BANANA,PRATA,4629,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.85
BANANA,PRATA,4629,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.95
BANANA,PRATA,4629,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,2.25
BANANA,PRATA,4629,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,2.75
BANANA,PRATA,4629,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,2.45
BANANA,PRATA,4629,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,2.25
BANANA,PRATA,4629,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,2.5
BANANA,NANICA,4627,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,8.35
BANANA,NANICA,4627,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,1.25
BANANA,NANICA,4627,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,8.35
BANANA,NANICA,4627,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,1.25
BANANA,NANICA,4627,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,1.26
BANANA,NANICA,4627,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,1.25
BANANA,NANICA,4627,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,8.6
BANANA,NANICA,4627,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,1.25
BANANA,NANICA,4627,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,8.34
BANANA,NANICA,4627,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,8.35
BANANA,NANICA,4627,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.86
BANANA,NANICA,4627,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,5.78
BANANA,NANICA,4627,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,5.74
BANANA,NANICA,4627,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.87
BANANA,NANICA,4627,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.87
BANANA,NANICA,4627,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,5.71
BANANA,NANICA,4627,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,5.78
BANANA,NANICA,4627,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.87
BANANA,NANICA,4627,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.87
BANANA,NANICA,4627,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,5.78
BANANA,PRATA,4629,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,7.25
BANANA,PRATA,4629,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,7.23
BANANA,PRATA,4629,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,VAREJO,0.72
BANANA,PRATA,4629,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,2.0
BANANA,PRATA,4629,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,7.23
BANANA,PRATA,4629,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,VAREJO,0.72
BANANA,PRATA,4629,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,2.0
BANANA,PRATA,4629,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,7.19
BANANA,PRATA,4629,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,VAREJO,0.72
BANANA,PRATA,4629,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,2.0
BANANA,PRATA,4629,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,2.0
BANANA,PRATA,4629,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,7.23
BANANA,PRATA,4629,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,VAREJO,0.72
BANANA,PRATA,4629,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,2.0
BANANA,PRATA,4629,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,VAREJO,0.72
BANANA,PRATA,4629,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.71
BANANA,PRATA,4629,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,8.57
BANANA,PRATA,4629,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,8.57
BANANA,PRATA,4629,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,3.7
BANANA,PRATA,4629,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,3.1
BANANA,PRATA,4629,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.71
BANANA,PRATA,4629,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,3.39
BANANA,PRATA,4629,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,8.57
BANANA,PRATA,4629,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.71
BANANA,PRATA,4629,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.71
BANANA,PRATA,4629,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,3.08
BANANA,PRATA,4629,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,8.57
BANANA,NANICA,4627,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,8.09
BANANA,NANICA,4627,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,8.09
BANANA,NANICA,4627,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.67
BANANA,NANICA,4627,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.67
BANANA,NANICA,4627,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.67
BANANA,NANICA,4627,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.67
BANANA,NANICA,4627,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,8.09
BANANA,NANICA,4627,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,8.09
BANANA,PRATA,4629,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,8.7
BANANA,PRATA,4629,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.73
BANANA,PRATA,4629,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,8.7
BANANA,PRATA,4629,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,6.55
BANANA,PRATA,4629,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,7.2
BANANA,PRATA,4629,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.73
BANANA,PRATA,4629,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,6.55
BANANA,PRATA,4629,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.73
BANANA,PRATA,4629,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.73
BANANA,PRATA,4629,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,8.7
BANANA,PRATA,4629,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,7.2
BANANA,PRATA,4629,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,8.7
BANANA,NANICA,4627,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.83
BANANA,NANICA,4627,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,9.9
BANANA,NANICA,4627,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,9.9
BANANA,NANICA,4627,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,9.9
BANANA,NANICA,4627,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,9.9
BANANA,NANICA,4627,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.83
BANANA,NANICA,4627,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.83
BANANA,NANICA,4627,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.83
BANANA,NANICA,4627,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.57
BANANA,NANICA,4627,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.57
BANANA,NANICA,4627,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,6.89
BANANA,NANICA,4627,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,6.89
BANANA,NANICA,4627,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.57
BANANA,NANICA,4627,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,6.89
BANANA,NANICA,4627,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,6.89
BANANA,NANICA,4627,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.57
BANANA,PRATA,4629,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.61
BANANA,PRATA,4629,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,7.34
BANANA,PRATA,4629,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.61
BANANA,PRATA,4629,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.61
BANANA,PRATA,4629,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.61
BANANA,PRATA,4629,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,4.0
BANANA,PRATA,4629,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,7.34
BANANA,PRATA,4629,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,7.34
BANANA,PRATA,4629,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,7.34
BANANA,PRATA,4629,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,8.48
BANANA,NANICA,4627,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.62
BANANA,PRATA,4629,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.71
BANANA,NANICA,4627,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,7.42
BANANA,NANICA,4627,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.62
BANANA,NANICA,4627,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,7.42
BANANA,NANICA,4627,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.62
BANANA,PRATA,4629,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.71
BANANA,PRATA,4629,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.71
BANANA,PRATA,4629,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,8.48
BANANA,NANICA,4627,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,7.42
BANANA,NANICA,4627,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,7.42
BANANA,PRATA,4629,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.71
BANANA,NANICA,4627,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.62
BANANA,PRATA,4629,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,8.48
BANANA,PRATA,4629,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,8.48
BANANA,NANICA,4627,RO,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,7.23
BANANA,NANICA,4627,RO,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,7.23
BANANA,NANICA,4627,RO,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,0.6
BANANA,NANICA,4627,RO,NORTE,2026,5,18-05-2026 - 22-05-2026,3,VAREJO,0.6
BANANA,NANICA,4627,RO,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,7.23
BANANA,NANICA,4627,RO,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,7.23
BANANA,NANICA,4627,RO,NORTE,2026,5,25-05-2026 - 29-05-2026,4,VAREJO,0.6
BANANA,NANICA,4627,RO,NORTE,2026,5,11-05-2026 - 15-05-2026,2,VAREJO,0.6
BANANA,PRATA,4629,RO,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,6.47
BANANA,PRATA,4629,RO,NORTE,2026,5,04-05-2026 - 08-05-2026,1,VAREJO,9.4
BANANA,PRATA,4629,RO,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,6.47
