produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
FEIJAO,CAUPI,8629,SANTARÉM-PA,1506807,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.72
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,VAREJO,5.87
FEIJAO,COMUM PRETO TIPO 1,8781,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,5.44
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,4.92
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,8.15
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2025,12,VAREJO,7.09
FEIJAO,CAUPI,8629,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.25
FEIJAO,COMUM PRETO TIPO 1,8781,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,5.64
FEIJAO,CAUPI TIPO 1,8786,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,6.99
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,6.32
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2025,12,VAREJO,7.7
FEIJAO,COMUM CORES,8778,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.0
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,1,VAREJO,6.31
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,1,VAREJO,6.72
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,1,VAREJO,5.76
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,1,VAREJO,5.69
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,1,VAREJO,5.73
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,1,VAREJO,7.06
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,1,VAREJO,7.57
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,2,VAREJO,6.47
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,2,VAREJO,6.84
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,2,VAREJO,5.91
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,2,VAREJO,6.75
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,2,VAREJO,6.46
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,2,VAREJO,6.89
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,2,VAREJO,7.74
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,3,VAREJO,7.13
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,3,VAREJO,7.22
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,3,VAREJO,6.02
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,3,VAREJO,8.2
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,3,VAREJO,7.41
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,3,VAREJO,7.36
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,3,VAREJO,8.12
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,4,VAREJO,7.94
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,4,VAREJO,7.36
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,4,VAREJO,6.6
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,4,VAREJO,8.52
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,4,VAREJO,7.68
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,4,VAREJO,7.8
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,4,VAREJO,9.57
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,5,VAREJO,8.2
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,5,VAREJO,7.77
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,5,VAREJO,8.67
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,5,VAREJO,8.65
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,5,VAREJO,8.02
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,5,VAREJO,8.31
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,5,VAREJO,9.85
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,6,VAREJO,8.61
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,6,VAREJO,9.24
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,6,VAREJO,9.05
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,6,VAREJO,9.17
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,6,VAREJO,8.85
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,6,VAREJO,8.96
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,6,VAREJO,11.66
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,7,VAREJO,8.9
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,7,VAREJO,9.63
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,7,VAREJO,9.2
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,7,VAREJO,8.9
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,7,VAREJO,8.87
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,7,VAREJO,9.43
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,7,VAREJO,12.3
FEIJAO,COMUM CORES TIPO 1,8779,RIO BRANCO-AC,1200401,AC,NORTE,2026,8,VAREJO,8.85
FEIJAO,COMUM CORES TIPO 1,8779,MANAUS-AM,1302603,AM,NORTE,2026,8,VAREJO,8.93
FEIJAO,COMUM CORES TIPO 1,8779,MACAPÁ-AP,1600303,AP,NORTE,2026,8,VAREJO,9.22
FEIJAO,COMUM CORES TIPO 1,8779,BELÉM-PA,1501402,PA,NORTE,2026,8,VAREJO,8.66
FEIJAO,COMUM CORES TIPO 1,8779,PORTO VELHO-RO,1100205,RO,NORTE,2026,8,VAREJO,8.47
FEIJAO,COMUM CORES TIPO 1,8779,BOA VISTA-RR,1400100,RR,NORTE,2026,8,VAREJO,9.52
FEIJAO,COMUM CORES TIPO 1,8779,PALMAS-TO,1721000,TO,NORTE,2026,8,VAREJO,11.76
FERTILIZANTE FOLIAR,SANFOL AMICUL,12591,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,90.0
FERTILIZANTE FOLIAR,VITTASPRAY,15439,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,110.0
FERTILIZANTE FOLIAR,PRIME CITRUS AGRIPON,14030,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,56.8
FERTILIZANTE FOLIAR,NPK,15507,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,2.56
FERTILIZANTE FOLIAR,PRIME CITRUS AGRIPON,14030,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,47.5
FITA CINTA,PLÁSTICA 16 MM - 2.0,15378,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,320.0
FLOCOS DE MILHO,FLOCÃO,11241,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,ATACADO,3.09
FLOCOS DE MILHO,FLOCÃO,11241,MANAUS-AM,1302603,AM,NORTE,2025,9,ATACADO,3.9
FLOCOS DE MILHO,PRE-COZIDO,5390,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,3.83
FLOCOS DE MILHO,PRE-COZIDO,5390,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,ATACADO,4.71
FLOCOS DE MILHO,FLOCÃO,11241,BOA VISTA-RR,1400100,RR,NORTE,2025,9,ATACADO,6.18
FLOCOS DE MILHO,PRE-COZIDO,5390,BOA VISTA-RR,1400100,RR,NORTE,2025,9,ATACADO,4.9
FLOCOS DE MILHO,PRE-COZIDO,5390,PALMAS-TO,1721000,TO,NORTE,2025,9,ATACADO,11.98
FLOCOS DE MILHO,FLOCÃO,11241,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,ATACADO,3.03
FLOCOS DE MILHO,FLOCÃO,11241,MANAUS-AM,1302603,AM,NORTE,2025,10,ATACADO,4.27
FLOCOS DE MILHO,PRE-COZIDO,5390,BELÉM-PA,1501402,PA,NORTE,2025,10,ATACADO,3.48
FLOCOS DE MILHO,PRE-COZIDO,5390,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,ATACADO,4.71
FLOCOS DE MILHO,FLOCÃO,11241,BOA VISTA-RR,1400100,RR,NORTE,2025,10,ATACADO,6.04
FLOCOS DE MILHO,PRE-COZIDO,5390,BOA VISTA-RR,1400100,RR,NORTE,2025,10,ATACADO,4.72
FLOCOS DE MILHO,PRE-COZIDO,5390,PALMAS-TO,1721000,TO,NORTE,2025,10,ATACADO,11.9
FLOCOS DE MILHO,FLOCÃO,11241,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,ATACADO,3.03
FLOCOS DE MILHO,FLOCÃO,11241,MANAUS-AM,1302603,AM,NORTE,2025,11,ATACADO,3.85
FLOCOS DE MILHO,PRE-COZIDO,5390,BELÉM-PA,1501402,PA,NORTE,2025,11,ATACADO,3.73
FLOCOS DE MILHO,PRE-COZIDO,5390,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,ATACADO,4.56
FLOCOS DE MILHO,FLOCÃO,11241,BOA VISTA-RR,1400100,RR,NORTE,2025,11,ATACADO,6.3
FLOCOS DE MILHO,PRE-COZIDO,5390,BOA VISTA-RR,1400100,RR,NORTE,2025,11,ATACADO,4.18
FLOCOS DE MILHO,PRE-COZIDO,5390,PALMAS-TO,1721000,TO,NORTE,2025,11,ATACADO,11.9
FLOCOS DE MILHO,FLOCÃO,11241,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,ATACADO,2.82
FLOCOS DE MILHO,FLOCÃO,11241,MANAUS-AM,1302603,AM,NORTE,2025,12,ATACADO,3.66
FLOCOS DE MILHO,PRE-COZIDO,5390,BELÉM-PA,1501402,PA,NORTE,2025,12,ATACADO,4.09
FLOCOS DE MILHO,PRE-COZIDO,5390,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,5.11
FLOCOS DE MILHO,FLOCÃO,11241,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,6.3
FLOCOS DE MILHO,PRE-COZIDO,5390,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,4.2
FLOCOS DE MILHO,PRE-COZIDO,5390,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,11.9
FLUIL  BPH - REDUTOR DE P,NÃO INFORMADO,14817,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,66.0
FLUIL  BPH - REDUTOR DE P,NÃO INFORMADO,14817,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,66.0
FOICE,NÃO INFORMADO,10650,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,90.0
FORQUILHA,NÃO INFORMADO,13914,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,6.1
FUBA DE MILHO,COMUM AMARELO,13334,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,ATACADO,6.32
FUBA DE MILHO,COMUM AMARELO,13334,MANAUS-AM,1302603,AM,NORTE,2025,9,ATACADO,11.2
FUBA DE MILHO,COMUM MIMOSO,5391,MACAPÁ-AP,1600303,AP,NORTE,2025,9,ATACADO,4.79
FUBA DE MILHO,COMUM AMARELO,13334,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,6.39
FUBA DE MILHO,COMUM MIMOSO,5391,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,ATACADO,3.66
FUBA DE MILHO,COMUM MIMOSO,5391,PALMAS-TO,1721000,TO,NORTE,2025,9,ATACADO,6.99
FUBA DE MILHO,COMUM AMARELO,13334,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,ATACADO,6.68
FUBA DE MILHO,COMUM AMARELO,13334,MANAUS-AM,1302603,AM,NORTE,2025,10,ATACADO,10.58
FUBA DE MILHO,COMUM MIMOSO,5391,MACAPÁ-AP,1600303,AP,NORTE,2025,10,ATACADO,6.58
FUBA DE MILHO,COMUM AMARELO,13334,BELÉM-PA,1501402,PA,NORTE,2025,10,ATACADO,6.35
FUBA DE MILHO,COMUM MIMOSO,5391,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,ATACADO,4.02
FUBA DE MILHO,COMUM MIMOSO,5391,PALMAS-TO,1721000,TO,NORTE,2025,10,ATACADO,6.99
FUBA DE MILHO,COMUM AMARELO,13334,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,ATACADO,6.68
FUBA DE MILHO,COMUM AMARELO,13334,MANAUS-AM,1302603,AM,NORTE,2025,11,ATACADO,9.53
FUBA DE MILHO,COMUM MIMOSO,5391,MACAPÁ-AP,1600303,AP,NORTE,2025,11,ATACADO,4.59
FUBA DE MILHO,COMUM AMARELO,13334,BELÉM-PA,1501402,PA,NORTE,2025,11,ATACADO,5.98
FUBA DE MILHO,COMUM MIMOSO,5391,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,ATACADO,3.92
FUBA DE MILHO,COMUM MIMOSO,5391,PALMAS-TO,1721000,TO,NORTE,2025,11,ATACADO,6.99
FUBA DE MILHO,COMUM AMARELO,13334,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,ATACADO,6.08
FUBA DE MILHO,COMUM AMARELO,13334,MANAUS-AM,1302603,AM,NORTE,2025,12,ATACADO,9.61
FUBA DE MILHO,COMUM MIMOSO,5391,MACAPÁ-AP,1600303,AP,NORTE,2025,12,ATACADO,4.77
FUBA DE MILHO,COMUM AMARELO,13334,BELÉM-PA,1501402,PA,NORTE,2025,12,ATACADO,5.98
FUBA DE MILHO,COMUM MIMOSO,5391,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,4.34
FUBA DE MILHO,COMUM MIMOSO,5391,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,6.87
FUSAO EC,110 + 165 G/L METOMI,14079,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,93.0
FUSAO EC,110 + 165 G/L METOMI,14079,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,93.0
GALPAO,"COM PISO DE CIMENTO,",13897,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
GALPAO DE MADEIRA,NÃO INFORMADO,4406,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
GALPAO DE MADEIRA,NÃO INFORMADO,4406,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
GALPAO DE MADEIRA,NÃO INFORMADO,4406,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
GALPAO DE MADEIRA,NÃO INFORMADO,4406,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
GALPAO DE MADEIRA,COBERTO COM PALHA,13906,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
GALPAO EMBALAGENS VAZIAS,NÃO INFORMADO,13725,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
GAMIT,NÃO INFORMADO,5615,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,149.3
GAMIT,NÃO INFORMADO,5615,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,149.3
GAMIT,NÃO INFORMADO,5615,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,149.3
GASOLINA,NÃO INFORMADO,4421,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.98
GASOLINA,NÃO INFORMADO,4421,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.84
GASOLINA,NÃO INFORMADO,4421,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.49
GASOLINA,NÃO INFORMADO,4421,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.67
GASOLINA,NÃO INFORMADO,4421,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,9.0
GASOLINA,NÃO INFORMADO,4421,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.55
GASOLINA,NÃO INFORMADO,4421,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,11.0
GASOLINA,NÃO INFORMADO,4421,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.98
GASOLINA,NÃO INFORMADO,4421,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8.79
GASOLINA,NÃO INFORMADO,4421,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8.8
GASOLINA,NÃO INFORMADO,4421,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,9.5
GASOLINA,NÃO INFORMADO,4421,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.55
GASOLINA,NÃO INFORMADO,4421,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.25
GASOLINA,NÃO INFORMADO,4421,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,6.9
GASOLINA,NÃO INFORMADO,4421,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.39
GASOLINA,NÃO INFORMADO,4421,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.5
GASOLINA,NÃO INFORMADO,4421,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8.59
GLIFOSATO,480 G/L,10092,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,27.0
GLIFOSATO,NORTOX 480 G/L GLIFO,4042,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,65.0
GLIFOSATO,540 G/L,13988,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,28.1
GLIFOSATO,540 G/L,13988,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,28.1
GLIFOSATO,540 G/L,13988,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,28.1
GOAL,NÃO INFORMADO,5618,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,116.3
GOAL,NÃO INFORMADO,5618,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,116.3
GOAL,NÃO INFORMADO,5618,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,116.3
GRADE,20 DISCOS DE 28 POL.,4875,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,70000.0
GRADE ARADORA,28 DISCOS DE 32 POL.,10753,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,112000.0
GRADE ARADORA,28 DISCOS DE 32 POL.,10753,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,98000.0
GRADE NIVELADORA,48 DISCOS DE 22 POL.,10060,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,48 DISCOS DE 22 POL.,10060,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,52 DISCOS 22'' MARCH,10199,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,52 DISCOS 22'' MARCH,10199,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,158000.0
GRAMPO,NÃO INFORMADO,11792,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.0
GUARANA,TIPO 1,9574,MAUÉS-AM,1302900,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,80.0
GUARANA,TIPO 1,9574,URUCARÁ-AM,1304302,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,80.0
GUINCHO,2T,14737,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO,2T,14737,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO FRONTAL,2.000 KG,14020,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,22600.0
GUINCHO FRONTAL,2.000 KG,14020,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,19500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,41500.0
IHAROL,NÃO INFORMADO,7127,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,22.74
IHAROL,NÃO INFORMADO,7127,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,22.74
INHAME,NÃO INFORMADO,5528,BRASILÉIA-AC,1200104,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.84
INHAME,NÃO INFORMADO,5528,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.9
INHAME,NÃO INFORMADO,5528,BRASILÉIA-AC,1200104,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.82
INHAME,NÃO INFORMADO,5528,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.8
INHAME,NÃO INFORMADO,5528,ALVORADA D'OESTE-RO,1100346,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.0
INHAME,NÃO INFORMADO,5528,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.0
INHAME,NÃO INFORMADO,5528,BRASILÉIA-AC,1200104,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.75
INHAME,NÃO INFORMADO,5528,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.86
