produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,4.23
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.1
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.1
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.1
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.1
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,5.63
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,5.63
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,5.63
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,5.63
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.66
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.66
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.66
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.66
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,4.69
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,4.69
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,4.69
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,4.69
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,3.98
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,3.98
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,3.98
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,3.98
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.31
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.31
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.31
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.31
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.37
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.5
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.5
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.25
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,2.5
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,2.75
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,2.75
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,2.75
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,3.48
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,3.48
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,3.48
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,3.48
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,3.73
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,3.73
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,3.73
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,3.73
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,3.77
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,3.77
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,3.77
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,3.77
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.3
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.25
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.2
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.3
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.2
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.3
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.25
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.3
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,4.01
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,4.01
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,4.01
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,4.01
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,6.45
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,6.45
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,6.45
ARROZ,LONGO FINO TIPO 1 BE,4693,PALMAS-TO,1721000,TO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,6.45
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,4.03
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,4.11
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,4.03
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,4.03
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,4.03
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,5.09
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,5.04
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,5.04
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,5.04
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,5.04
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,5.13
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,5.36
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,5.36
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,5.36
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,5.36
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,5.47
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,5.87
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,5.87
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,5.79
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,5.87
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,5.87
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,4.86
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,4.86
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,4.86
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,4.86
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,4.79
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,3.83
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,3.83
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,3.83
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,3.83
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,3.89
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,4.81
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,5.01
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,4.81
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,4.81
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,4.81
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.33
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.4
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,PARAGOMINAS-PA,1505502,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.4
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,2.43
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,2.45
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,2.37
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,2.37
ARROZ,LONGO FINO EM CASCA,4685,SANTARÉM-PA,1506807,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,2.43
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,3.44
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,3.42
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,3.42
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,3.42
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,3.42
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,3.69
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,3.69
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,3.71
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,3.69
ARROZ,LONGO FINO TIPO 1 BE,4693,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,3.69
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,5.16
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,5.08
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,3.72
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,3.74
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,3.72
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,3.72
ARROZ,LONGO FINO TIPO 1 BE,4693,BOA VISTA-RR,1400100,RR,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,3.72
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.13
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,FORMOSO DO ARAGUAIA-TO,1708205,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.08
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.17
ARROZ,LONGO FINO EM CASCA,4685,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.17
